Sample in Buffer,Sample in Window,TRIGGER,design_2_i/adc_bit_decoder_0_t_ready,design_2_i/ZmodScopeController_0_cDataAxisTvalid,design_2_i/delay_96_cycles_0_dout,design_2_i/adc_bit_decoder_0_bit_out,design_2_i/comparator_0_correct_bits[13:0],design_2_i/comparator_0_whole_bits[13:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED
24293,24293,0,1,0,1,0,432,1041
24294,24294,0,1,0,1,0,432,1041
24295,24295,0,1,0,1,0,432,1041
24296,24296,0,1,1,0,0,432,1041
24297,24297,0,1,0,0,1,432,1041
24298,24298,0,1,0,0,1,432,1041
24299,24299,0,1,0,0,1,432,1041
24300,24300,0,1,1,0,1,432,1042
24301,24301,0,1,0,0,1,432,1042
24302,24302,0,1,0,0,1,432,1042
24303,24303,0,1,0,0,1,432,1042
24304,24304,0,1,1,0,1,432,1042
24305,24305,0,1,0,0,1,432,1042
24306,24306,0,1,0,0,1,432,1042
24307,24307,0,1,0,0,1,432,1042
24308,24308,0,1,1,0,1,432,1042
24309,24309,0,1,0,0,0,432,1042
24310,24310,0,1,0,0,0,432,1042
24311,24311,0,1,0,0,0,433,1042
24312,24312,0,1,1,0,0,433,1042
24313,24313,0,1,0,0,1,433,1042
24314,24314,0,1,0,0,1,433,1042
24315,24315,0,1,0,0,1,433,1042
24316,24316,0,1,1,1,1,433,1042
24317,24317,0,1,0,1,0,433,1042
24318,24318,0,1,0,1,0,433,1042
24319,24319,0,1,0,1,0,433,1042
24320,24320,0,1,1,1,0,433,1043
24321,24321,0,1,0,1,0,433,1043
24322,24322,0,1,0,1,0,433,1043
24323,24323,0,1,0,1,0,433,1043
24324,24324,0,1,1,1,0,433,1043
24325,24325,0,1,0,1,1,433,1043
24326,24326,0,1,0,1,1,433,1043
24327,24327,0,1,0,1,1,433,1043
24328,24328,0,1,1,1,1,433,1043
24329,24329,0,1,0,1,0,433,1043
24330,24330,0,1,0,1,0,433,1043
24331,24331,0,1,0,1,0,433,1043
24332,24332,0,1,1,1,0,433,1043
24333,24333,0,1,0,1,0,433,1043
24334,24334,0,1,0,1,0,433,1043
24335,24335,0,1,0,1,0,433,1043
24336,24336,0,1,1,0,0,433,1043
24337,24337,0,1,0,0,0,433,1043
24338,24338,0,1,0,0,0,433,1043
24339,24339,0,1,0,0,0,433,1043
24340,24340,0,1,1,0,0,433,1044
24341,24341,0,1,0,0,1,433,1044
24342,24342,0,1,0,0,1,433,1044
24343,24343,0,1,0,0,1,433,1044
24344,24344,0,1,1,0,1,433,1044
24345,24345,0,1,0,0,0,433,1044
24346,24346,0,1,0,0,0,433,1044
24347,24347,0,1,0,0,0,433,1044
24348,24348,0,1,1,0,0,433,1044
24349,24349,0,1,0,0,1,433,1044
24350,24350,0,1,0,0,1,433,1044
24351,24351,0,1,0,0,1,433,1044
24352,24352,0,1,1,0,1,433,1044
24353,24353,0,1,0,0,1,433,1044
24354,24354,0,1,0,0,1,433,1044
24355,24355,0,1,0,0,1,433,1044
24356,24356,0,1,1,1,1,433,1044
24357,24357,0,1,0,1,0,433,1044
24358,24358,0,1,0,1,0,433,1044
24359,24359,0,1,0,1,0,433,1044
24360,24360,0,1,1,1,0,433,1045
24361,24361,0,1,0,1,1,433,1045
24362,24362,0,1,0,1,1,433,1045
24363,24363,0,1,0,1,1,433,1045
24364,24364,0,1,1,1,1,433,1045
24365,24365,0,1,0,1,1,433,1045
24366,24366,0,1,0,1,1,433,1045
24367,24367,0,1,0,1,1,433,1045
24368,24368,0,1,1,1,1,433,1045
24369,24369,0,1,0,1,1,433,1045
24370,24370,0,1,0,1,1,433,1045
24371,24371,0,1,0,1,1,434,1045
24372,24372,0,1,1,1,1,434,1045
24373,24373,0,1,0,1,1,434,1045
24374,24374,0,1,0,1,1,434,1045
24375,24375,0,1,0,1,1,434,1045
24376,24376,0,1,1,1,1,434,1045
24377,24377,0,1,0,1,0,434,1045
24378,24378,0,1,0,1,0,434,1045
24379,24379,0,1,0,1,0,434,1045
24380,24380,0,1,1,1,0,434,1046
24381,24381,0,1,0,1,1,434,1046
24382,24382,0,1,0,1,1,434,1046
24383,24383,0,1,0,1,1,434,1046
24384,24384,0,1,1,1,1,434,1046
24385,24385,0,1,0,1,0,434,1046
24386,24386,0,1,0,1,0,434,1046
24387,24387,0,1,0,1,0,434,1046
24388,24388,0,1,1,1,0,434,1046
24389,24389,0,1,0,1,0,434,1046
24390,24390,0,1,0,1,0,434,1046
24391,24391,0,1,0,1,0,434,1046
24392,24392,0,1,1,1,0,434,1046
24393,24393,0,1,0,1,0,434,1046
24394,24394,0,1,0,1,0,434,1046
24395,24395,0,1,0,1,0,434,1046
24396,24396,0,1,1,0,0,434,1046
24397,24397,0,1,0,0,1,434,1046
24398,24398,0,1,0,0,1,434,1046
24399,24399,0,1,0,0,1,434,1046
24400,24400,0,1,1,0,1,434,1047
24401,24401,0,1,0,0,0,434,1047
24402,24402,0,1,0,0,0,434,1047
24403,24403,0,1,0,0,0,434,1047
24404,24404,0,1,1,0,0,434,1047
24405,24405,0,1,0,0,1,434,1047
24406,24406,0,1,0,0,1,434,1047
24407,24407,0,1,0,0,1,434,1047
24408,24408,0,1,1,0,1,434,1047
24409,24409,0,1,0,0,0,434,1047
24410,24410,0,1,0,0,0,434,1047
24411,24411,0,1,0,0,0,435,1047
24412,24412,0,1,1,0,0,435,1047
24413,24413,0,1,0,0,1,435,1047
24414,24414,0,1,0,0,1,435,1047
24415,24415,0,1,0,0,1,435,1047
24416,24416,0,1,1,1,1,435,1047
24417,24417,0,1,0,1,1,435,1047
24418,24418,0,1,0,1,1,435,1047
24419,24419,0,1,0,1,1,435,1047
24420,24420,0,1,1,1,1,435,1048
24421,24421,0,1,0,1,1,435,1048
24422,24422,0,1,0,1,1,435,1048
24423,24423,0,1,0,1,1,435,1048
24424,24424,0,1,1,1,1,435,1048
24425,24425,0,1,0,1,1,435,1048
24426,24426,0,1,0,1,1,435,1048
24427,24427,0,1,0,1,1,435,1048
24428,24428,0,1,1,1,1,435,1048
24429,24429,0,1,0,1,1,435,1048
24430,24430,0,1,0,1,1,435,1048
24431,24431,0,1,0,1,1,436,1048
24432,24432,0,1,1,1,1,436,1048
24433,24433,0,1,0,1,0,436,1048
24434,24434,0,1,0,1,0,436,1048
24435,24435,0,1,0,1,0,436,1048
24436,24436,0,1,1,0,0,436,1048
24437,24437,0,1,0,0,0,436,1048
24438,24438,0,1,0,0,0,436,1048
24439,24439,0,1,0,0,0,436,1048
24440,24440,0,1,1,0,0,436,1049
24441,24441,0,1,0,0,0,436,1049
24442,24442,0,1,0,0,0,436,1049
24443,24443,0,1,0,0,0,436,1049
24444,24444,0,1,1,0,0,436,1049
24445,24445,0,1,0,0,0,436,1049
24446,24446,0,1,0,0,0,436,1049
24447,24447,0,1,0,0,0,436,1049
24448,24448,0,1,1,0,0,436,1049
24449,24449,0,1,0,0,1,436,1049
24450,24450,0,1,0,0,1,436,1049
24451,24451,0,1,0,0,1,436,1049
24452,24452,0,1,1,0,1,436,1049
24453,24453,0,1,0,0,0,436,1049
24454,24454,0,1,0,0,0,436,1049
24455,24455,0,1,0,0,0,436,1049
24456,24456,0,1,1,0,0,436,1049
24457,24457,0,1,0,0,0,436,1049
24458,24458,0,1,0,0,0,436,1049
24459,24459,0,1,0,0,0,436,1049
24460,24460,0,1,1,0,0,436,1050
24461,24461,0,1,0,0,1,436,1050
24462,24462,0,1,0,0,1,436,1050
24463,24463,0,1,0,0,1,436,1050
24464,24464,0,1,1,0,1,436,1050
24465,24465,0,1,0,0,1,436,1050
24466,24466,0,1,0,0,1,436,1050
24467,24467,0,1,0,0,1,436,1050
24468,24468,0,1,1,0,1,436,1050
24469,24469,0,1,0,0,0,436,1050
24470,24470,0,1,0,0,0,436,1050
24471,24471,0,1,0,0,0,437,1050
24472,24472,0,1,1,0,0,437,1050
24473,24473,0,1,0,0,1,437,1050
24474,24474,0,1,0,0,1,437,1050
24475,24475,0,1,0,0,1,437,1050
24476,24476,0,1,1,1,1,437,1050
24477,24477,0,1,0,1,0,437,1050
24478,24478,0,1,0,1,0,437,1050
24479,24479,0,1,0,1,0,437,1050
24480,24480,0,1,1,1,0,437,1051
24481,24481,0,1,0,1,0,437,1051
24482,24482,0,1,0,1,0,437,1051
24483,24483,0,1,0,1,0,437,1051
24484,24484,0,1,1,1,0,437,1051
24485,24485,0,1,0,1,0,437,1051
24486,24486,0,1,0,1,0,437,1051
24487,24487,0,1,0,1,0,437,1051
24488,24488,0,1,1,1,0,437,1051
24489,24489,0,1,0,1,1,437,1051
24490,24490,0,1,0,1,1,437,1051
24491,24491,0,1,0,1,1,438,1051
24492,24492,0,1,1,1,1,438,1051
24493,24493,0,1,0,1,0,438,1051
24494,24494,0,1,0,1,0,438,1051
24495,24495,0,1,0,1,0,438,1051
24496,24496,0,1,1,0,0,438,1051
24497,24497,0,1,0,0,0,438,1051
24498,24498,0,1,0,0,0,438,1051
24499,24499,0,1,0,0,0,438,1051
24500,24500,0,1,1,0,0,438,1052
24501,24501,0,1,0,0,0,438,1052
24502,24502,0,1,0,0,0,438,1052
24503,24503,0,1,0,0,0,438,1052
24504,24504,0,1,1,0,0,438,1052
24505,24505,0,1,0,0,0,438,1052
24506,24506,0,1,0,0,0,438,1052
24507,24507,0,1,0,0,0,438,1052
24508,24508,0,1,1,0,0,438,1052
24509,24509,0,1,0,0,1,438,1052
24510,24510,0,1,0,0,1,438,1052
24511,24511,0,1,0,0,1,438,1052
24512,24512,0,1,1,0,1,438,1052
24513,24513,0,1,0,0,1,438,1052
24514,24514,0,1,0,0,1,438,1052
24515,24515,0,1,0,0,1,438,1052
24516,24516,0,1,1,1,1,438,1052
24517,24517,0,1,0,1,1,438,1052
24518,24518,0,1,0,1,1,438,1052
24519,24519,0,1,0,1,1,438,1052
24520,24520,0,1,1,1,1,438,1053
24521,24521,0,1,0,1,0,438,1053
24522,24522,0,1,0,1,0,438,1053
24523,24523,0,1,0,1,0,438,1053
24524,24524,0,1,1,1,0,438,1053
24525,24525,0,1,0,1,0,438,1053
24526,24526,0,1,0,1,0,438,1053
24527,24527,0,1,0,1,0,438,1053
24528,24528,0,1,1,1,0,438,1053
24529,24529,0,1,0,1,0,438,1053
24530,24530,0,1,0,1,0,438,1053
24531,24531,0,1,0,1,0,438,1053
24532,24532,0,1,1,1,0,438,1053
24533,24533,0,1,0,1,1,438,1053
24534,24534,0,1,0,1,1,438,1053
24535,24535,0,1,0,1,1,438,1053
24536,24536,0,1,1,0,1,438,1053
24537,24537,0,1,0,0,1,438,1053
24538,24538,0,1,0,0,1,438,1053
24539,24539,0,1,0,0,1,438,1053
24540,24540,0,1,1,0,1,438,1054
24541,24541,0,1,0,0,1,438,1054
24542,24542,0,1,0,0,1,438,1054
24543,24543,0,1,0,0,1,438,1054
24544,24544,0,1,1,0,1,438,1054
24545,24545,0,1,0,0,0,438,1054
24546,24546,0,1,0,0,0,438,1054
24547,24547,0,1,0,0,0,438,1054
24548,24548,0,1,1,0,0,438,1054
24549,24549,0,1,0,0,1,438,1054
24550,24550,0,1,0,0,1,438,1054
24551,24551,0,1,0,0,1,438,1054
24552,24552,0,1,1,0,1,438,1054
24553,24553,0,1,0,0,1,438,1054
24554,24554,0,1,0,0,1,438,1054
24555,24555,0,1,0,0,1,438,1054
24556,24556,0,1,1,1,1,438,1054
24557,24557,0,1,0,1,1,438,1054
24558,24558,0,1,0,1,1,438,1054
24559,24559,0,1,0,1,1,438,1054
24560,24560,0,1,1,1,1,438,1055
24561,24561,0,1,0,1,0,438,1055
24562,24562,0,1,0,1,0,438,1055
24563,24563,0,1,0,1,0,438,1055
24564,24564,0,1,1,1,0,438,1055
24565,24565,0,1,0,1,1,438,1055
24566,24566,0,1,0,1,1,438,1055
24567,24567,0,1,0,1,1,438,1055
24568,24568,0,1,1,1,1,438,1055
24569,24569,0,1,0,1,1,438,1055
24570,24570,0,1,0,1,1,438,1055
24571,24571,0,1,0,1,1,439,1055
24572,24572,0,1,1,1,1,439,1055
24573,24573,0,1,0,1,0,439,1055
24574,24574,0,1,0,1,0,439,1055
24575,24575,0,1,0,1,0,439,1055
24576,24576,0,1,1,1,0,439,1055
24577,24577,0,1,0,1,1,439,1055
24578,24578,0,1,0,1,1,439,1055
24579,24579,0,1,0,1,1,439,1055
24580,24580,0,1,1,1,1,439,1056
24581,24581,0,1,0,1,1,439,1056
24582,24582,0,1,0,1,1,439,1056
24583,24583,0,1,0,1,1,439,1056
24584,24584,0,1,1,1,1,439,1056
24585,24585,0,1,0,1,1,439,1056
24586,24586,0,1,0,1,1,439,1056
24587,24587,0,1,0,1,1,439,1056
24588,24588,0,1,1,1,1,439,1056
24589,24589,0,1,0,1,0,439,1056
24590,24590,0,1,0,1,0,439,1056
24591,24591,0,1,0,1,0,439,1056
24592,24592,0,1,1,1,0,439,1056
24593,24593,0,1,0,1,1,439,1056
24594,24594,0,1,0,1,1,439,1056
24595,24595,0,1,0,1,1,439,1056
24596,24596,0,1,1,1,1,439,1056
24597,24597,0,1,0,1,0,439,1056
24598,24598,0,1,0,1,0,439,1056
24599,24599,0,1,0,1,0,439,1056
24600,24600,0,1,1,1,0,439,1057
24601,24601,0,1,0,1,1,439,1057
24602,24602,0,1,0,1,1,439,1057
24603,24603,0,1,0,1,1,439,1057
24604,24604,0,1,1,1,1,439,1057
24605,24605,0,1,0,1,1,439,1057
24606,24606,0,1,0,1,1,439,1057
24607,24607,0,1,0,1,1,439,1057
24608,24608,0,1,1,1,1,439,1057
24609,24609,0,1,0,1,1,439,1057
24610,24610,0,1,0,1,1,439,1057
24611,24611,0,1,0,1,1,440,1057
24612,24612,0,1,1,1,1,440,1057
24613,24613,0,1,0,1,0,440,1057
24614,24614,0,1,0,1,0,440,1057
24615,24615,0,1,0,1,0,440,1057
24616,24616,0,1,1,1,0,440,1057
24617,24617,0,1,0,1,0,440,1057
24618,24618,0,1,0,1,0,440,1057
24619,24619,0,1,0,1,0,440,1057
24620,24620,0,1,1,1,0,440,1058
24621,24621,0,1,0,1,0,440,1058
24622,24622,0,1,0,1,0,440,1058
24623,24623,0,1,0,1,0,440,1058
24624,24624,0,1,1,1,0,440,1058
24625,24625,0,1,0,1,0,440,1058
24626,24626,0,1,0,1,0,440,1058
24627,24627,0,1,0,1,0,440,1058
24628,24628,0,1,1,1,0,440,1058
24629,24629,0,1,0,1,0,440,1058
24630,24630,0,1,0,1,0,440,1058
24631,24631,0,1,0,1,0,440,1058
24632,24632,0,1,1,1,0,440,1058
24633,24633,0,1,0,1,0,440,1058
24634,24634,0,1,0,1,0,440,1058
24635,24635,0,1,0,1,0,440,1058
24636,24636,0,1,1,1,0,440,1058
24637,24637,0,1,0,1,0,440,1058
24638,24638,0,1,0,1,0,440,1058
24639,24639,0,1,0,1,0,440,1058
24640,24640,0,1,1,1,0,440,1059
24641,24641,0,1,0,1,0,440,1059
24642,24642,0,1,0,1,0,440,1059
24643,24643,0,1,0,1,0,440,1059
24644,24644,0,1,1,1,0,440,1059
24645,24645,0,1,0,1,0,440,1059
24646,24646,0,1,0,1,0,440,1059
24647,24647,0,1,0,1,0,440,1059
24648,24648,0,1,1,1,0,440,1059
24649,24649,0,1,0,1,1,440,1059
24650,24650,0,1,0,1,1,440,1059
24651,24651,0,1,0,1,1,441,1059
24652,24652,0,1,1,1,1,441,1059
24653,24653,0,1,0,1,0,441,1059
24654,24654,0,1,0,1,0,441,1059
24655,24655,0,1,0,1,0,441,1059
24656,24656,0,1,1,1,0,441,1059
24657,24657,0,1,0,1,0,441,1059
24658,24658,0,1,0,1,0,441,1059
24659,24659,0,1,0,1,0,441,1059
24660,24660,0,1,1,1,0,441,1060
24661,24661,0,1,0,1,0,441,1060
24662,24662,0,1,0,1,0,441,1060
24663,24663,0,1,0,1,0,441,1060
24664,24664,0,1,1,1,0,441,1060
24665,24665,0,1,0,1,1,441,1060
24666,24666,0,1,0,1,1,441,1060
24667,24667,0,1,0,1,1,441,1060
24668,24668,0,1,1,1,1,441,1060
24669,24669,0,1,0,1,1,441,1060
24670,24670,0,1,0,1,1,441,1060
24671,24671,0,1,0,1,1,442,1060
24672,24672,0,1,1,1,1,442,1060
24673,24673,0,1,0,1,1,442,1060
24674,24674,0,1,0,1,1,442,1060
24675,24675,0,1,0,1,1,442,1060
24676,24676,0,1,1,0,1,442,1060
24677,24677,0,1,0,0,1,442,1060
24678,24678,0,1,0,0,1,442,1060
24679,24679,0,1,0,0,1,442,1060
24680,24680,0,1,1,0,1,442,1061
24681,24681,0,1,0,0,0,442,1061
24682,24682,0,1,0,0,0,442,1061
24683,24683,0,1,0,0,0,442,1061
24684,24684,0,1,1,0,0,442,1061
24685,24685,0,1,0,0,0,442,1061
24686,24686,0,1,0,0,0,442,1061
24687,24687,0,1,0,0,0,442,1061
24688,24688,0,1,1,0,0,442,1061
24689,24689,0,1,0,0,1,442,1061
24690,24690,0,1,0,0,1,442,1061
24691,24691,0,1,0,0,1,442,1061
24692,24692,0,1,1,0,1,442,1061
24693,24693,0,1,0,0,0,442,1061
24694,24694,0,1,0,0,0,442,1061
24695,24695,0,1,0,0,0,442,1061
24696,24696,0,1,1,0,0,442,1061
24697,24697,0,1,0,0,1,442,1061
24698,24698,0,1,0,0,1,442,1061
24699,24699,0,1,0,0,1,442,1061
24700,24700,0,1,1,0,1,442,1062
24701,24701,0,1,0,0,1,442,1062
24702,24702,0,1,0,0,1,442,1062
24703,24703,0,1,0,0,1,442,1062
24704,24704,0,1,1,0,1,442,1062
24705,24705,0,1,0,0,0,442,1062
24706,24706,0,1,0,0,0,442,1062
24707,24707,0,1,0,0,0,442,1062
24708,24708,0,1,1,0,0,442,1062
24709,24709,0,1,0,0,0,442,1062
24710,24710,0,1,0,0,0,442,1062
24711,24711,0,1,0,0,0,443,1062
24712,24712,0,1,1,0,0,443,1062
24713,24713,0,1,0,0,0,443,1062
24714,24714,0,1,0,0,0,443,1062
24715,24715,0,1,0,0,0,443,1062
24716,24716,0,1,1,1,0,443,1062
24717,24717,0,1,0,1,0,443,1062
24718,24718,0,1,0,1,0,443,1062
24719,24719,0,1,0,1,0,443,1062
24720,24720,0,1,1,1,0,443,1063
24721,24721,0,1,0,1,0,443,1063
24722,24722,0,1,0,1,0,443,1063
24723,24723,0,1,0,1,0,443,1063
24724,24724,0,1,1,1,0,443,1063
24725,24725,0,1,0,1,0,443,1063
24726,24726,0,1,0,1,0,443,1063
24727,24727,0,1,0,1,0,443,1063
24728,24728,0,1,1,1,0,443,1063
24729,24729,0,1,0,1,1,443,1063
24730,24730,0,1,0,1,1,443,1063
24731,24731,0,1,0,1,1,444,1063
24732,24732,0,1,1,1,1,444,1063
24733,24733,0,1,0,1,1,444,1063
24734,24734,0,1,0,1,1,444,1063
24735,24735,0,1,0,1,1,444,1063
24736,24736,0,1,1,1,1,444,1063
24737,24737,0,1,0,1,1,444,1063
24738,24738,0,1,0,1,1,444,1063
24739,24739,0,1,0,1,1,444,1063
24740,24740,0,1,1,1,1,444,1064
24741,24741,0,1,0,1,1,444,1064
24742,24742,0,1,0,1,1,444,1064
24743,24743,0,1,0,1,1,444,1064
24744,24744,0,1,1,1,1,444,1064
24745,24745,0,1,0,1,0,444,1064
24746,24746,0,1,0,1,0,444,1064
24747,24747,0,1,0,1,0,444,1064
24748,24748,0,1,1,1,0,444,1064
24749,24749,0,1,0,1,1,444,1064
24750,24750,0,1,0,1,1,444,1064
24751,24751,0,1,0,1,1,445,1064
24752,24752,0,1,1,1,1,445,1064
24753,24753,0,1,0,1,0,445,1064
24754,24754,0,1,0,1,0,445,1064
24755,24755,0,1,0,1,0,445,1064
24756,24756,0,1,1,1,0,445,1064
24757,24757,0,1,0,1,1,445,1064
24758,24758,0,1,0,1,1,445,1064
24759,24759,0,1,0,1,1,445,1064
24760,24760,0,1,1,1,1,445,1065
24761,24761,0,1,0,1,0,445,1065
24762,24762,0,1,0,1,0,445,1065
24763,24763,0,1,0,1,0,445,1065
24764,24764,0,1,1,1,0,445,1065
24765,24765,0,1,0,1,1,445,1065
24766,24766,0,1,0,1,1,445,1065
24767,24767,0,1,0,1,1,445,1065
24768,24768,0,1,1,1,1,445,1065
24769,24769,0,1,0,1,1,445,1065
24770,24770,0,1,0,1,1,445,1065
24771,24771,0,1,0,1,1,446,1065
24772,24772,0,1,1,1,1,446,1065
24773,24773,0,1,0,1,1,446,1065
24774,24774,0,1,0,1,1,446,1065
24775,24775,0,1,0,1,1,446,1065
24776,24776,0,1,1,0,1,446,1065
24777,24777,0,1,0,0,1,446,1065
24778,24778,0,1,0,0,1,446,1065
24779,24779,0,1,0,0,1,446,1065
24780,24780,0,1,1,0,1,446,1066
24781,24781,0,1,0,0,1,446,1066
24782,24782,0,1,0,0,1,446,1066
24783,24783,0,1,0,0,1,446,1066
24784,24784,0,1,1,0,1,446,1066
24785,24785,0,1,0,0,0,446,1066
24786,24786,0,1,0,0,0,446,1066
24787,24787,0,1,0,0,0,446,1066
24788,24788,0,1,1,0,0,446,1066
24789,24789,0,1,0,0,1,446,1066
24790,24790,0,1,0,0,1,446,1066
24791,24791,0,1,0,0,1,446,1066
24792,24792,0,1,1,0,1,446,1066
24793,24793,0,1,0,0,1,446,1066
24794,24794,0,1,0,0,1,446,1066
24795,24795,0,1,0,0,1,446,1066
24796,24796,0,1,1,1,1,446,1066
24797,24797,0,1,0,1,0,446,1066
24798,24798,0,1,0,1,0,446,1066
24799,24799,0,1,0,1,0,446,1066
24800,24800,0,1,1,1,0,446,1067
24801,24801,0,1,0,1,1,446,1067
24802,24802,0,1,0,1,1,446,1067
24803,24803,0,1,0,1,1,446,1067
24804,24804,0,1,1,1,1,446,1067
24805,24805,0,1,0,1,1,446,1067
24806,24806,0,1,0,1,1,446,1067
24807,24807,0,1,0,1,1,446,1067
24808,24808,0,1,1,1,1,446,1067
24809,24809,0,1,0,1,1,446,1067
24810,24810,0,1,0,1,1,446,1067
24811,24811,0,1,0,1,1,447,1067
24812,24812,0,1,1,1,1,447,1067
24813,24813,0,1,0,1,1,447,1067
24814,24814,0,1,0,1,1,447,1067
24815,24815,0,1,0,1,1,447,1067
24816,24816,0,1,1,0,1,447,1067
24817,24817,0,1,0,0,0,447,1067
24818,24818,0,1,0,0,0,447,1067
24819,24819,0,1,0,0,0,447,1067
24820,24820,0,1,1,0,0,447,1068
24821,24821,0,1,0,0,1,447,1068
24822,24822,0,1,0,0,1,447,1068
24823,24823,0,1,0,0,1,447,1068
24824,24824,0,1,1,0,1,447,1068
24825,24825,0,1,0,0,0,447,1068
24826,24826,0,1,0,0,0,447,1068
24827,24827,0,1,0,0,0,447,1068
24828,24828,0,1,1,0,0,447,1068
24829,24829,0,1,0,0,1,447,1068
24830,24830,0,1,0,0,1,447,1068
24831,24831,0,1,0,0,1,447,1068
24832,24832,0,1,1,0,1,447,1068
24833,24833,0,1,0,0,1,447,1068
24834,24834,0,1,0,0,1,447,1068
24835,24835,0,1,0,0,1,447,1068
24836,24836,0,1,1,0,1,447,1068
24837,24837,0,1,0,0,1,447,1068
24838,24838,0,1,0,0,1,447,1068
24839,24839,0,1,0,0,1,447,1068
24840,24840,0,1,1,0,1,447,1069
24841,24841,0,1,0,0,0,447,1069
24842,24842,0,1,0,0,0,447,1069
24843,24843,0,1,0,0,0,447,1069
24844,24844,0,1,1,0,0,447,1069
24845,24845,0,1,0,0,0,447,1069
24846,24846,0,1,0,0,0,447,1069
24847,24847,0,1,0,0,0,447,1069
24848,24848,0,1,1,0,0,447,1069
24849,24849,0,1,0,0,0,447,1069
24850,24850,0,1,0,0,0,447,1069
24851,24851,0,1,0,0,0,448,1069
24852,24852,0,1,1,0,0,448,1069
24853,24853,0,1,0,0,1,448,1069
24854,24854,0,1,0,0,1,448,1069
24855,24855,0,1,0,0,1,448,1069
24856,24856,0,1,1,1,1,448,1069
24857,24857,0,1,0,1,1,448,1069
24858,24858,0,1,0,1,1,448,1069
24859,24859,0,1,0,1,1,448,1069
24860,24860,0,1,1,1,1,448,1070
24861,24861,0,1,0,1,0,448,1070
24862,24862,0,1,0,1,0,448,1070
24863,24863,0,1,0,1,0,448,1070
24864,24864,0,1,1,1,0,448,1070
24865,24865,0,1,0,1,1,448,1070
24866,24866,0,1,0,1,1,448,1070
24867,24867,0,1,0,1,1,448,1070
24868,24868,0,1,1,1,1,448,1070
24869,24869,0,1,0,1,1,448,1070
24870,24870,0,1,0,1,1,448,1070
24871,24871,0,1,0,1,1,449,1070
24872,24872,0,1,1,1,1,449,1070
24873,24873,0,1,0,1,1,449,1070
24874,24874,0,1,0,1,1,449,1070
24875,24875,0,1,0,1,1,449,1070
24876,24876,0,1,1,1,1,449,1070
24877,24877,0,1,0,1,1,449,1070
24878,24878,0,1,0,1,1,449,1070
24879,24879,0,1,0,1,1,449,1070
24880,24880,0,1,1,1,1,449,1071
24881,24881,0,1,0,1,1,449,1071
24882,24882,0,1,0,1,1,449,1071
24883,24883,0,1,0,1,1,449,1071
24884,24884,0,1,1,1,1,449,1071
24885,24885,0,1,0,1,1,449,1071
24886,24886,0,1,0,1,1,449,1071
24887,24887,0,1,0,1,1,449,1071
24888,24888,0,1,1,1,1,449,1071
24889,24889,0,1,0,1,1,449,1071
24890,24890,0,1,0,1,1,449,1071
24891,24891,0,1,0,1,1,450,1071
24892,24892,0,1,1,1,1,450,1071
24893,24893,0,1,0,1,1,450,1071
24894,24894,0,1,0,1,1,450,1071
24895,24895,0,1,0,1,1,450,1071
24896,24896,0,1,1,0,1,450,1071
24897,24897,0,1,0,0,1,450,1071
24898,24898,0,1,0,0,1,450,1071
24899,24899,0,1,0,0,1,450,1071
24900,24900,0,1,1,0,1,450,1072
24901,24901,0,1,0,0,1,450,1072
24902,24902,0,1,0,0,1,450,1072
24903,24903,0,1,0,0,1,450,1072
24904,24904,0,1,1,0,1,450,1072
24905,24905,0,1,0,0,0,450,1072
24906,24906,0,1,0,0,0,450,1072
24907,24907,0,1,0,0,0,450,1072
24908,24908,0,1,1,0,0,450,1072
24909,24909,0,1,0,0,1,450,1072
24910,24910,0,1,0,0,1,450,1072
24911,24911,0,1,0,0,1,450,1072
24912,24912,0,1,1,0,1,450,1072
24913,24913,0,1,0,0,0,450,1072
24914,24914,0,1,0,0,0,450,1072
24915,24915,0,1,0,0,0,450,1072
24916,24916,0,1,1,1,0,450,1072
24917,24917,0,1,0,1,0,450,1072
24918,24918,0,1,0,1,0,450,1072
24919,24919,0,1,0,1,0,450,1072
24920,24920,0,1,1,1,0,450,1073
24921,24921,0,1,0,1,0,450,1073
24922,24922,0,1,0,1,0,450,1073
24923,24923,0,1,0,1,0,450,1073
24924,24924,0,1,1,1,0,450,1073
24925,24925,0,1,0,1,0,450,1073
24926,24926,0,1,0,1,0,450,1073
24927,24927,0,1,0,1,0,450,1073
24928,24928,0,1,1,1,0,450,1073
24929,24929,0,1,0,1,1,450,1073
24930,24930,0,1,0,1,1,450,1073
24931,24931,0,1,0,1,1,451,1073
24932,24932,0,1,1,1,1,451,1073
24933,24933,0,1,0,1,0,451,1073
24934,24934,0,1,0,1,0,451,1073
24935,24935,0,1,0,1,0,451,1073
24936,24936,0,1,1,1,0,451,1073
24937,24937,0,1,0,1,1,451,1073
24938,24938,0,1,0,1,1,451,1073
24939,24939,0,1,0,1,1,451,1073
24940,24940,0,1,1,1,1,451,1074
24941,24941,0,1,0,1,1,451,1074
24942,24942,0,1,0,1,1,451,1074
24943,24943,0,1,0,1,1,451,1074
24944,24944,0,1,1,1,1,451,1074
24945,24945,0,1,0,1,1,451,1074
24946,24946,0,1,0,1,1,451,1074
24947,24947,0,1,0,1,1,451,1074
24948,24948,0,1,1,1,1,451,1074
